instance_id,solver_name,n_backdoor_leaves,backdoor_depth,whole_runtime,whole_decisions,whole_propagations,whole_restarts,whole_conflicts,leaves_runtime,leaves_decisions,leaves_propagations,leaves_restarts,leaves_conflicts,tautology_check_runtime
173,minisat22,545,12,1.7206695490021957,31302,43131,27,4959,0.003762763997656293,0,5811,545,627,0.003128932999970857
173,glucose41,545,12,6.736994083999889,71416,109796,30,14173,0.00416609500098275,0,5811,545,627,0.0032661160003044643
173,cadical153,545,12,3.8449325670007966,55693,90702,42,11926,0.003122270998574095,0,5846,0,623,0.0036803189977945294
173,lingeling,545,12,29.322074970001268,115712,172547,1,17881,0.008270084999821847,4982,5036,0,534,0.00791126100011752
174,minisat22,546,12,1.8977826289992663,29177,40201,25,4675,0.0021335669989639428,0,5750,546,621,0.0028680699979304336
174,glucose41,546,12,4.5261303650004265,51674,77779,19,9964,0.002384596999036148,0,5750,546,621,0.005914878001931356
174,cadical153,546,12,3.907213842998317,54764,90158,69,12184,0.0021999500022502616,0,5774,0,624,0.005518449997907737
174,lingeling,546,12,35.349955791003595,140830,206206,2,20046,0.007911946999229258,4998,5040,0,540,0.007210930998553522
175,minisat22,546,12,1.7732712559991342,30676,40611,23,4501,0.001881633001175942,0,5927,546,669,0.002946830001747003
175,glucose41,546,12,6.3249977020022925,68036,101227,35,12866,0.0020071660001121927,0,5927,546,669,0.005217904999881284
175,cadical153,546,12,5.199984983999457,78309,130915,49,17174,0.0009830489980231505,0,5961,0,670,0.003622116997576086
175,lingeling,546,12,36.38634925600127,140652,211267,1,21290,0.0013253729994175956,4948,5032,0,533,0.013466262000292772
176,minisat22,545,12,1.9441320539990556,30241,40865,24,4575,0.002556179999373853,0,5693,545,582,0.0030949729989515617
176,glucose41,545,12,4.194248720999894,45798,65602,19,8248,0.002866098002414219,0,5693,545,582,0.004332860000431538
176,cadical153,545,12,4.130356743000448,54318,89562,30,12023,0.002256456999020884,0,5723,0,582,0.0037038029986433685
176,lingeling,545,12,41.503684106002765,163933,246564,1,24033,0.012471620997530408,5013,5058,0,532,0.008610553999460535
177,minisat22,540,11,1.868196330000501,29490,39795,24,4539,0.0023217139969347045,0,5670,540,605,0.0029415219978545792
177,glucose41,540,11,4.561520684997959,55896,78645,26,9716,0.002522480001061922,0,5670,540,605,0.004284945000108564
177,cadical153,540,11,6.05092272100228,77078,132729,68,18230,0.0024329279985977337,0,5694,0,606,0.004105902000446804
177,lingeling,540,11,36.78556551500151,153859,230446,1,23117,0.007944003002194222,4959,5009,0,535,0.008977721001429018
178,minisat22,546,12,1.3206929989974014,27111,36617,22,4141,0.0011216780003451277,0,5638,546,619,0.002752734002569923
178,glucose41,546,12,3.5986302320015966,46432,71530,20,9426,0.0012065219998476095,0,5638,546,619,0.003630195998994168
178,cadical153,546,12,3.5833461080001143,44399,74979,18,10333,0.0012353210004221182,0,5682,0,617,0.004268650998710655
178,lingeling,546,12,14.372005508997972,56802,84729,2,9428,0.0034804709976015147,4834,4923,0,542,0.006779549999919254
179,minisat22,545,12,1.9503553849972377,32889,43343,24,4539,0.0004829800018342212,0,5785,545,606,0.0029674649995286018
179,glucose41,545,12,5.210225394999725,60076,88915,22,10907,0.0005395539992605336,0,5785,545,606,0.0045469659999071155
179,cadical153,545,12,6.1263274740013,78793,135547,29,18387,0.001101687001209939,0,5813,0,609,0.004428608997841366
179,lingeling,545,12,41.0356671360023,161685,241077,1,22840,0.003299113999673864,5053,5094,0,544,0.008312150999699952
180,minisat22,545,12,1.688631307999458,29238,38159,22,4119,0.002229382000223268,0,5680,545,619,0.002605382000183454
180,glucose41,545,12,3.040455562000716,41407,55364,20,6345,0.0023208980019262526,0,5680,545,619,0.004723229998489842
180,cadical153,545,12,4.564541681000264,64608,116855,29,16056,0.0017296199985139538,0,5707,0,613,0.00335805199938477
180,lingeling,545,12,29.613344004999817,130365,189015,1,18730,0.004410566001752159,4933,4991,0,542,0.007165160001022741
181,minisat22,547,12,1.6893588560014905,28963,38943,24,4531,0.0008120679995045066,0,5738,547,634,0.0024869269982445985
181,glucose41,547,12,4.249670851997507,52232,75216,19,9549,0.0008786300022620708,0,5738,547,634,0.0053579149971483275
181,cadical153,547,12,4.340887885002303,66337,117258,23,15957,0.0010368750008638017,0,5745,0,626,0.006738980999216437
181,lingeling,547,12,36.63090759000261,149068,225652,1,22402,0.00506296000094153,4920,4981,0,540,0.00782082600198919
182,minisat22,545,11,1.8982303900011175,32109,42990,25,4761,0.0012545659992611036,0,5681,545,591,0.003275457002018811
182,glucose41,545,11,4.757081129999278,52945,79817,20,10417,0.0014195600015227683,0,5681,545,591,0.003742867000255501
182,cadical153,545,11,14.06550746100038,88852,282612,88,22558,0.002039561000856338,0,5707,0,592,0.004098762998182792
182,lingeling,545,11,23.942983261000336,96648,139974,2,14505,0.007156591000239132,5005,5039,0,541,0.008926966998842545
183,minisat22,545,12,1.5814656459988328,28983,37311,20,3751,0.0013612809998448938,0,5902,545,662,0.0026725839998107404
183,glucose41,545,12,5.459946345999924,57250,88166,22,11652,0.0014610360012738965,0,5902,545,662,0.0044067620001442265
183,cadical153,545,12,4.442987833001098,60986,113571,27,16106,0.0006492239990620874,0,5904,0,654,0.003426391998800682
183,lingeling,545,12,42.2035693910002,173605,260215,1,24033,0.003081733000726672,4947,5042,0,526,0.007346278998738853
184,minisat22,548,12,1.9393042049996438,32134,43162,27,4953,0.0011703750024025794,0,5796,548,623,0.0030349250009749085
184,glucose41,548,12,6.000547057999938,69595,110442,19,15042,0.0012360020009509753,0,5796,548,623,0.004656213000998832
184,cadical153,548,12,4.528524370001833,56535,97315,32,13758,0.0009299649973399937,0,5830,0,621,0.003951350001443643
184,lingeling,548,12,22.37244165700031,82035,124384,2,14129,0.003118181000900222,4998,5074,0,539,0.00781666100010625
185,minisat22,546,12,1.752793349998683,27447,37907,25,4679,0.0014534599977196194,0,5847,546,655,0.0027638230021693744
185,glucose41,546,12,6.435885513001267,67435,108035,27,14523,0.0015934650000417605,0,5847,546,655,0.005335841997293755
185,cadical153,546,12,8.324472823001997,84643,248548,38,21152,0.002625247998366831,0,5893,0,658,0.004333357999712462
185,lingeling,546,12,28.225814629000524,110737,163821,2,17182,0.008490983997035073,5020,5055,0,539,0.00857766800254467
186,minisat22,545,12,1.802013247001014,28798,39073,23,4476,0.00035648599805426784,0,5815,545,657,0.003159825999318855
186,glucose41,545,12,4.401475642996957,53260,80183,16,10647,0.0003771210031118244,0,5815,545,657,0.004525629999989178
186,cadical153,545,12,6.0924520139997185,83738,146811,56,20082,0.0005690729994967114,0,5850,0,659,0.004328902999986894
186,lingeling,545,12,16.99052684200069,66077,95409,4,10207,0.008042500001465669,4956,5031,0,541,0.007770989999698941
187,minisat22,546,12,2.083801509001205,32787,43074,25,4746,0.0010779929980344605,0,5799,546,632,0.0031373109995911364
187,glucose41,546,12,5.940897665997909,73493,113689,14,15305,0.001174586999695748,0,5799,546,632,0.0049824800007627346
187,cadical153,546,12,4.903924665002705,71551,126323,18,17884,0.0007888219988672063,0,5804,0,628,0.0037744199980807025
187,lingeling,546,12,80.48138975999973,327825,464433,0,36743,0.004165510999882827,5000,5079,0,538,0.008007943000848172
188,minisat22,545,12,1.9203699419995246,32835,44065,27,4952,8.036997314775363e-06,0,5735,545,616,0.003226853998057777
188,glucose41,545,12,4.544381426003383,53434,80220,17,9841,8.847000572131947e-06,0,5735,545,616,0.006804036998801166
188,cadical153,545,12,5.248435776000406,66669,116333,36,16080,6.797999958507717e-06,0,5781,0,614,0.003871277000143891
188,lingeling,545,12,33.43736533500123,127058,189416,3,19106,0.0029775090006296523,4959,5038,0,528,0.010996382003213512
189,minisat22,545,12,1.4087573220022023,29767,39955,25,4648,0.0010361589993408415,0,5723,545,648,0.002656881999428151
189,glucose41,545,12,3.513887616001739,49579,71908,15,9160,0.0011027410000679083,0,5723,545,648,0.0033519739990879316
189,cadical153,545,12,5.283342405997246,71524,124262,55,16934,0.0021577539991994854,0,5763,0,647,0.006936473997484427
189,lingeling,545,12,30.345827244000247,128295,186735,1,17812,0.005227587000263156,4916,4991,0,538,0.011114430999441538
190,minisat22,548,11,1.4750129810017825,28146,36665,21,3979,0.002536748997954419,0,5711,548,600,0.003145399001368787
190,glucose41,548,11,4.436353465000138,44795,66629,17,8572,0.0026832639996428043,0,5711,548,600,0.00392962000114494
190,cadical153,548,11,5.446343742998579,77707,132663,69,18104,0.00393683400034206,0,5745,0,604,0.004351998002675828
190,lingeling,548,11,40.66904286499994,158623,236105,1,23098,0.009991024999180809,4987,5052,0,540,0.010436093001771951
191,minisat22,544,12,1.788325346999045,31616,42482,25,4710,0.0011395359979360364,0,5827,544,658,0.003090153000812279
191,glucose41,544,12,4.913538731998415,56277,84763,18,11323,0.0012304360025154892,0,5827,544,658,0.005596926999714924
191,cadical153,544,12,4.006840367001132,56554,93655,42,12422,0.0011163599992869422,0,5842,0,649,0.0049676169983285945
191,lingeling,544,12,31.346333452998806,126776,189193,1,18897,0.0065052039972215425,4948,5007,0,536,0.009645900998293655
192,minisat22,544,12,1.8909291730014957,32608,42523,22,4427,0.0027057570005126763,0,5788,544,627,0.00310933400032809
192,glucose41,544,12,5.747571423002228,57145,86070,21,10775,0.0029490160013665445,0,5788,544,627,0.00595724400045583
192,cadical153,544,12,19.930696423998597,93717,294527,97,24802,0.003416507999645546,0,5828,0,631,0.0051531930002965964
192,lingeling,544,12,39.3364648200004,154664,232838,2,23726,0.008420647998718778,5034,5090,0,544,0.007963369000208331
193,minisat22,548,12,1.8932002990004548,28813,39071,24,4568,0.0012798600000678562,0,5905,548,655,0.003101259997492889
193,glucose41,548,12,6.914152760000434,82756,145213,16,19985,0.001370193000184372,0,5905,548,655,0.004308799998398172
193,cadical153,548,12,5.875356452001142,73747,133507,36,19301,0.001322414002061123,0,5934,0,653,0.004574226997647202
193,lingeling,548,12,38.533432353000535,155766,229374,1,22321,0.004506118002609583,5018,5092,0,545,0.010075476002384676
194,minisat22,542,13,1.6307597790000727,27443,37984,23,4493,0.0011646270031633321,0,5764,542,645,0.00272624200079008
194,glucose41,542,13,4.260211140001047,47917,70071,17,8457,0.0012627920004888438,0,5764,542,645,0.006013900001562433
194,cadical153,542,13,10.709561023999413,92713,260552,101,21720,0.001460179999412503,0,5818,0,648,0.004839633998926729
194,lingeling,542,13,36.594065238998155,144488,218321,1,21792,0.007458193998900242,4929,5012,0,533,0.007332748999033356
195,minisat22,546,11,2.0466050369977893,32618,43256,25,4770,0.0012344479982857592,0,5859,546,624,0.0032791899975563865
195,glucose41,546,11,6.201595549999183,70593,108080,20,14641,0.0013867220004613046,0,5859,546,624,0.00512057800006005
195,cadical153,546,11,5.158254499001487,76139,134215,46,18788,0.0009210790012730286,0,5897,0,634,0.003891301999829011
195,lingeling,546,11,21.3426891099989,84251,125756,2,14255,0.003344946999277454,5059,5092,0,544,0.008613759997388115
196,minisat22,545,12,1.884006345000671,30178,41348,25,4646,0.00030078399868216366,0,5745,545,629,0.0030367170002136845
196,glucose41,545,12,5.769907703001081,68662,110511,21,14983,0.0003207160007150378,0,5745,545,629,0.005758800998592051
196,cadical153,545,12,14.906721973002277,87913,283520,41,23514,0.0004066150031576399,0,5798,0,628,0.004227035999065265
196,lingeling,545,12,17.55880183300178,68102,99895,3,10923,0.0035591269988799468,4971,5033,0,540,0.008182181998563465
197,minisat22,546,12,1.67817935599669,28288,38669,24,4539,0.0010212519991910085,0,5789,546,627,0.0029225559992482886
197,glucose41,546,12,5.436481665001338,64235,97832,16,12913,0.0010967989983328152,0,5789,546,627,0.005235879001702415
197,cadical153,546,12,5.55422402199838,68574,123115,42,17612,0.001516691001597792,0,5811,0,623,0.0041401189992029686
197,lingeling,546,12,20.880111469999974,80859,120580,2,12848,0.00699718100077007,5005,5051,0,535,0.009219126997777494
198,minisat22,545,12,1.3490297419994022,27798,37557,22,4171,0.0010095329998875968,0,5760,545,608,0.0029494310001609847
198,glucose41,545,12,5.164472890999605,59852,89845,23,11466,0.0010223930003121495,0,5760,545,608,0.0030898020013410132
198,cadical153,545,12,5.556836258001567,70103,131259,30,19371,0.000703796002198942,0,5801,0,612,0.00602138899921556
198,lingeling,545,12,35.62308376799774,142003,216082,1,21688,0.004900700001599034,4943,5011,0,528,0.008668279002449708
199,minisat22,546,12,1.8340344919997733,30677,41470,25,4723,0.0011816789992735721,0,5823,546,636,0.00277485200058436
199,glucose41,546,12,5.081291607999447,57688,85005,22,11143,0.001220187001308659,0,5823,546,636,0.004907743998046499
199,cadical153,546,12,4.814054065998789,73757,126911,33,17205,0.0010780220000015106,0,5841,0,635,0.00433479299681494
199,lingeling,546,12,19.965615175002313,81787,121316,3,13467,0.003413378999539418,4980,5042,0,540,0.007926221001980593
